,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03
B01JPECQF8,,,,,,,,19.49,19.49,19.49,22.74,21.99,21.99,18.69,20.99,20.99,20.49,21.99,22.79,24.49,21.58,26.072,29.01,24.47571428571428,23.49,21.55666666666667,20.84,20.84,20.84,22.49,22.49,22.49,22.49,22.49,22.74,22.49,23.856666666666666,21.9025,22.39,20.84,20.84,20.12333333333333,22.99,20.84,22.49,22.49,22.49,21.223333333333333,21.73,21.94,22.49,21.223333333333333,22.49,22.49,19.49,19.49,23.24,23.24,23.24,23.49,22.80875,21.49
B01KU4BSGK,77.4625,84.2604761904762,132.16910447761194,112.70875,113.82428571428572,113.82428571428572,115.0676923076923,140.10285714285715,113.28333333333336,115.56142857142856,118.32333333333332,112.11333333333332,112.4775,119.99,121.792,128.32333333333335,129.0809090909091,125.4211111111111,123.03615384615384,107.29230769230767,119.9009090909091,141.28529411764706,105.268,130.91733333333335,111.53428571428572,112.78166666666664,116.1782608695652,107.48565217391304,97.75666666666666,103.33736842105264,108.89285714285714,104.428,109.64428571428572,108.23833333333334,109.58,110.49266666666666,96.16166666666668,119.99,118.37,116.36592592592592,95.08958333333334,107.8624096385542,118.96604166666668,121.373125,134.445,103.45041666666668,104.0138,120.89809523809524,120.2475,109.7175,103.65666666666664,108.792,99.49,108.495,109.495,109.495,109.495,104.87,116.00777777777778,116.732,99.99,100.0
B01KU6SQ7W,,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,10.95,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
B01LNFYCHM,,,,,,11.97,9.96,8.97,8.97,9.97,13.112857142857145,13.97,13.22,12.44,10.745,10.146666666666668,9.97,9.22,11.47,8.472,9.22,10.49,11.22,9.975,9.87,10.145,10.145,9.845,9.22,9.22,8.770000000000001,9.07,9.37,9.07,9.07,8.770000000000001,9.07,9.07,9.27,9.436666666666667,9.403333333333334,10.41,9.403333333333334,9.20818181818182,9.17,8.97,8.97,8.97,9.22,8.97,8.969999999999999,9.77,9.303333333333333,8.97,9.303333333333333,9.97,10.97,8.97,11.17,11.17,11.303333333333336,9.97
B01LYNW421,30.36444444444444,33.388333333333335,35.78142857142858,37.58200000000001,39.27875,39.35166666666667,39.19882352941176,37.07571428571429,43.64125,37.38,38.90857142857143,39.21818181818182,38.537,36.16173913043478,35.723846153846154,36.88,33.95333333333333,35.99333333333333,35.99333333333333,33.99,33.99,39.582,39.99,39.99,37.99,37.056666666666665,42.99,33.59,42.94,42.94,42.165294117647065,38.19,40.79272727272728,42.54470588235294,44.4125,45.8225,44.68,44.06466666666667,45.26842105263158,51.99736842105264,53.8285,51.93761904761905,51.31,55.72944444444445,55.928823529411765,53.059375,47.50357142857143,54.702666666666666,56.043125,52.79083333333333,56.98888888888889,53.451764705882354,53.33681818181819,57.59411764705882,52.88272727272727,55.77777777777778,52.90588235294118,53.19,57.49,51.56142857142857,52.495000000000005,52.495000000000005
B01LZAV8KH,,,,,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,39.99,32.724000000000004,46.405,45.625,40.608,40.608,38.475,40.02666666666666,44.99,38.24,38.24,38.24,38.02,38.02,44.99,44.99,31.783571428571427,46.9925,50.7975,52.51,48.535,53.93,42.384,41.73857142857143,40.486666666666665,44.425,43.45166666666668,52.01800000000001,41.96777777777778,40.888333333333335,37.783529411764704,42.126,40.98352941176471,35.620000000000005,35.620000000000005,35.620000000000005,41.19,35.838,39.99,39.99,39.99,39.99,38.99,38.76,39.12714285714286,36.45666666666667,33.99,39.99,39.99,39.99
B01LZZNGD7,29.93444444444444,36.490625,36.490625,36.490625,40.54916666666667,32.28,32.989999999999995,31.31,29.09166666666667,33.653,38.016000000000005,37.22756756756757,43.285,30.727,28.12809523809524,42.69230769230769,42.060344827586206,28.777727272727272,28.76375,34.203823529411764,27.32333333333333,29.87217391304348,43.26125,53.57056338028169,53.57056338028169,53.57056338028169,33.92,34.297000000000004,33.075,33.19538461538462,30.938,34.53666666666667,33.57692307692308,31.700303030303026,34.623333333333335,34.945,32.4525,31.65735294117647,32.38333333333333,32.96666666666667,33.76428571428571,32.01863636363636,39.26486486486486,38.62384615384615,37.973214285714285,32.77842105263158,42.4725,34.480000000000004,50.50769230769231,30.62636363636363,29.74,29.964915254237287,29.964915254237287,45.65,42.803333333333335,28.826666666666668,47.795,20.49,21.90347826086957,21.90347826086957,21.90347826086957,21.90347826086957
B01M3RL3I0,40.73666666666667,40.6325,39.60428571428572,39.25,38.25,39.99,39.99,39.99,53.19,48.39222222222222,53.035,49.52166666666667,49.99,49.615,48.656666666666666,48.99,48.78714285714285,50.908,50.908,48.73,48.73,44.99,44.99,44.99,44.99,44.99,44.99,59.656666666666666,49.69714285714286,53.65833333333333,59.82333333333333,60.49,48.376666666666665,46.82,43.99,43.99,43.99,50.70428571428572,42.96666666666667,47.47875,49.99,39.99,42.912,42.912,42.912,42.912,49.215555555555554,44.11,44.11,54.99,44.1,54.99,53.78666666666667,53.78666666666667,53.78666666666667,53.78666666666667,52.0,52.0,44.16769230769231,56.02633333333333,46.49,42.99
B01M7WZFAS,,14.99,14.656666666666666,14.823333333333332,14.823333333333332,14.823333333333332,14.823333333333332,14.823333333333332,14.823333333333332,14.823333333333332,14.823333333333332,14.823333333333332,14.823333333333332,14.823333333333332,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.985,13.985,13.985,13.99,13.99,13.99,13.99,13.495,13.495,13.495,13.495,13.495,13.495,13.495,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99,13.99
B01M8PHD4B,9.24,9.99,9.99,10.273333333333332,9.99,9.99,9.24,9.94,9.24,8.49,9.99,9.99,9.853636363636364,9.99,9.99,9.99,9.99,7.9225,7.9225,10.99,9.99,9.99,9.99,10.49,9.34,9.823333333333332,9.99,9.24,9.24,9.24,9.365,8.99,8.99,8.24,9.54,9.123333333333331,8.99,8.99,8.99,8.99,9.101111111111113,8.99,8.99,9.365,9.275714285714288,9.99,8.99,9.171818181818182,9.19,9.275714285714288,8.656666666666666,8.99,8.99,9.99,8.99,8.99,8.99,10.323333333333332,9.79,8.99,7.99,7.99
B01MCW7TDY,,,,,21.50875,21.52,21.52,21.52,21.52,21.52,21.52,21.52,20.49,20.48,20.48,22.915,22.915,22.49,22.49,22.49,22.49,22.49,22.715,21.93,21.93,25.223333333333333,25.223333333333333,25.703333333333333,23.19666666666667,23.19666666666667,23.19666666666667,23.19666666666667,23.19666666666667,23.19666666666667,23.2,21.86,21.86,21.04,21.04,17.9,25.99,25.99,25.99,25.99,25.99,25.99,25.99,20.61,20.16,21.58,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98,20.98
B01MSCRLJP,,17.93,34.044444444444444,26.435,24.566666666666663,18.99,18.42375,17.965714285714284,17.965714285714284,17.965714285714284,22.422857142857143,23.02875,19.6025,21.605,21.380000000000003,18.540000000000003,20.315,14.49,19.7025,19.7025,19.7025,14.985,24.99,22.105263157894736,20.76346153846153,22.68611111111111,22.68611111111111,22.68611111111111,17.99,22.0475,17.5825,21.48125,14.935,14.935,14.99,14.55,14.55,14.55,14.9,14.99,14.99,17.24,17.24,14.65,14.7,13.74,13.15,13.995,14.209,13.82,13.975714285714286,14.534999999999998,13.211052631578946,12.98032258064516,22.44,16.840769230769233,13.985,13.985,14.132,14.132,13.6745,14.445
B01MSSPWAM,,,,,,,,,,,19.53,19.53,18.516666666666666,18.516666666666666,18.516666666666666,19.99,19.255,19.4992,19.075,18.807142857142857,19.99,19.99,20.21578947368421,20.15619047619048,18.53,18.72,19.17,19.84,20.48,21.156666666666663,21.615,21.3,22.068,19.224166666666665,20.633529411764705,22.3,17.84,20.65875,19.69272727272727,19.285,20.33,24.624,26.04586206896552,19.94,19.94,24.225,26.52,28.89,23.99,24.99,21.155,21.7475,21.61,21.744,19.99,19.99,19.915,19.945,19.945,18.24,19.07,18.99
B01MYDLPVT,84.37571428571428,90.69142857142856,119.79333333333334,119.92666666666666,112.73600000000002,111.5525,112.47714285714288,112.47714285714288,95.325,87.95,76.25333333333333,83.19,74.83500000000001,74.83500000000001,76.99,76.99,76.99,76.99,76.99,76.99,76.095,78.86,80.904,88.84833333333334,81.965,78.945,84.0,81.02333333333333,84.66666666666667,83.875,78.325,81.635,87.11111111111111,78.91333333333334,85.2,82.62,83.2,86.83333333333333,86.33333333333333,83.66666666666667,81.0,81.0,86.0,84.0,85.33333333333333,90.0,85.75,87.0,85.0,93.66666666666669,93.66666666666669,86.68,75.495,75.495,75.495,75.495,75.495,75.495,75.495,75.495,110.22,76.0
B01N2VYF50,26.99,30.49,30.49,28.99,27.99,29.49,29.99,29.656666666666663,27.99,28.99,31.32333333333333,30.99,31.99,33.49,32.99,33.99,36.49,40.70428571428572,36.99,34.99,37.24,39.790000000000006,44.27571428571429,42.656666666666666,44.80818181818182,40.49,39.49,43.26272727272728,47.615,46.99,38.49,35.49,35.99,35.99,35.99,33.25,33.25,33.25,37.49,33.49,39.637058823529415,43.080909090909095,41.49,39.665,33.43,39.49,36.39,36.39,36.94,34.52333333333333,38.656666666666666,41.70666666666667,48.59,48.99,42.49,33.372,37.0,37.0,36.64571428571429,34.745714285714286,34.052,34.052
B01NAM6F2J,10.972,12.796666666666669,13.466666666666669,23.71988372093024,16.62656,19.132192982456143,19.428,13.1,17.03516129032258,14.935384615384615,14.523793103448275,19.948266666666665,11.676097560975611,11.786315789473685,11.572222222222225,11.267391304347823,11.72186440677966,12.090333333333332,11.926129032258064,13.128749999999998,14.005,13.445,16.750625,18.14375,8.663333333333334,12.738333333333337,12.05888888888889,12.79,12.28,12.6375,12.546,12.54,12.975,16.316666666666666,11.99,11.99,11.99,11.99,11.101875,11.164166666666668,11.381428571428572,11.225,12.99,12.99,10.74,12.606666666666666,12.01391304347826,12.003076923076922,11.713888888888889,12.241935483870968,11.269666666666666,11.643684210526317,12.99,12.86,12.86,12.761666666666663,12.58777777777778,12.4075,11.495384615384616,11.495384615384616,11.793448275862067,9.6475
B01NBMNF12,,,23.99,30.99,30.99,30.99,30.99,30.99,30.49,30.49,30.49,30.49,32.99,34.49,33.99,32.99,31.49,31.49,32.49,32.49,33.24,33.24,33.24,34.99,35.99,36.99,37.99,35.99,35.99,36.32333333333333,34.99,34.99,37.656666666666666,36.49,36.49,36.49,33.66,33.66,33.66,30.33,36.99,37.99,33.79,33.79,40.656666666666666,39.99,39.99,39.99,38.99,35.09,35.09,39.99,40.49,38.99,38.99,36.723333333333336,38.79,39.99,39.99,35.223333333333336,37.39,37.39
